,PNW
3220,5309.843441
3221,5309.843441
3222,5309.843441
3223,5309.843441
3224,5309.843441
3225,5309.843441
3226,5309.843441
3227,5309.843441
3228,5309.843441
3229,5309.843441
3230,5309.843441
3231,5309.843441
3232,5309.843441
3233,5309.843441
3234,5309.843441
3235,5309.843441
3236,5309.843441
3237,5309.843441
3238,5309.843441
3239,5309.843441
3240,5334.826918
3241,5334.826918
3242,5334.826918
3243,5334.826918
3244,5334.826918
3245,5334.826918
3246,5334.826918
3247,5334.826918
3248,5334.826918
3249,5334.826918
3250,5334.826918
3251,5334.826918
3252,5334.826918
3253,5334.826918
3254,5334.826918
3255,5334.826918
3256,5334.826918
3257,5334.826918
3258,5334.826918
3259,5334.826918
3260,5334.826918
3261,5334.826918
3262,5334.826918
3263,5334.826918
3264,5314.863041
3265,5314.863041
3266,5314.863041
3267,5314.863041
3268,5314.863041
3269,5314.863041
3270,5314.863041
3271,5314.863041
3272,5314.863041
3273,5314.863041
3274,5314.863041
3275,5314.863041
3276,5314.863041
3277,5314.863041
3278,5314.863041
3279,5314.863041
3280,5314.863041
3281,5314.863041
3282,5314.863041
3283,5314.863041
3284,5314.863041
3285,5314.863041
3286,5314.863041
3287,5314.863041
3288,5318.81116
3289,5318.81116
3290,5318.81116
3291,5318.81116
3292,5318.81116
3293,5318.81116
3294,5318.81116
3295,5318.81116
3296,5318.81116
3297,5318.81116
3298,5318.81116
3299,5318.81116
3300,5318.81116
3301,5318.81116
3302,5318.81116
3303,5318.81116
3304,5318.81116
3305,5318.81116
3306,5318.81116
3307,5318.81116
3308,5318.81116
3309,5318.81116
3310,5318.81116
3311,5318.81116
3312,5317.734822
3313,5317.734822
3314,5317.734822
3315,5317.734822
3316,5317.734822
3317,5317.734822
3318,5317.734822
3319,5317.734822
3320,5317.734822
3321,5317.734822
3322,5317.734822
3323,5317.734822
3324,5317.734822
3325,5317.734822
3326,5317.734822
3327,5317.734822
3328,5317.734822
3329,5317.734822
3330,5317.734822
3331,5317.734822
3332,5317.734822
3333,5317.734822
3334,5317.734822
3335,5317.734822
3336,5329.575966
3337,5329.575966
3338,5329.575966
3339,5329.575966
3340,5329.575966
3341,5329.575966
3342,5329.575966
3343,5329.575966
3344,5329.575966
3345,5329.575966
3346,5329.575966
3347,5329.575966
3348,5329.575966
3349,5329.575966
3350,5329.575966
3351,5329.575966
3352,5329.575966
3353,5329.575966
3354,5329.575966
3355,5329.575966
3356,5329.575966
3357,5329.575966
3358,5329.575966
3359,5329.575966
3360,5353.969882
3361,5353.969882
3362,5353.969882
3363,5353.969882
3364,5353.969882
3365,5353.969882
3366,5353.969882
3367,5353.969882
3368,5353.969882
3369,5353.969882
3370,5353.969882
3371,5353.969882
3372,5353.969882
3373,5353.969882
3374,5353.969882
3375,5353.969882
3376,5353.969882
3377,5353.969882
3378,5353.969882
3379,5353.969882
3380,5353.969882
3381,5353.969882
3382,5353.969882
3383,5353.969882
3384,5340.33095
3385,5340.33095
3386,5340.33095
3387,5340.33095
3388,5340.33095
3389,5340.33095
3390,5340.33095
3391,5340.33095
3392,5340.33095
3393,5340.33095
3394,5340.33095
3395,5340.33095
3396,5340.33095
3397,5340.33095
3398,5340.33095
3399,5340.33095
3400,5340.33095
3401,5340.33095
3402,5340.33095
3403,5340.33095
3404,5340.33095
3405,5340.33095
3406,5340.33095
3407,5340.33095
3408,5343.6922
3409,5343.6922
3410,5343.6922
3411,5343.6922
3412,5343.6922
3413,5343.6922
3414,5343.6922
3415,5343.6922
3416,5343.6922
3417,5343.6922
3418,5343.6922
3419,5343.6922
3420,5343.6922
3421,5343.6922
3422,5343.6922
3423,5343.6922
3424,5343.6922
3425,5343.6922
3426,5343.6922
3427,5343.6922
3428,5343.6922
3429,5343.6922
3430,5343.6922
3431,5343.6922
3432,5388.4525
3433,5388.4525
3434,5388.4525
3435,5388.4525
3436,5388.4525
3437,5388.4525
3438,5388.4525
3439,5388.4525
3440,5388.4525
3441,5388.4525
3442,5388.4525
3443,5388.4525
3444,5388.4525
3445,5388.4525
3446,5388.4525
3447,5388.4525
3448,5388.4525
3449,5388.4525
3450,5388.4525
3451,5388.4525
3452,5388.4525
3453,5388.4525
3454,5388.4525
3455,5388.4525
3456,5433.56682
3457,5433.56682
3458,5433.56682
3459,5433.56682
3460,5433.56682
3461,5433.56682
3462,5433.56682
3463,5433.56682
3464,5433.56682
3465,5433.56682
3466,5433.56682
3467,5433.56682
3468,5433.56682
3469,5433.56682
3470,5433.56682
3471,5433.56682
3472,5433.56682
3473,5433.56682
3474,5433.56682
3475,5433.56682
3476,5433.56682
3477,5433.56682
3478,5433.56682
3479,5433.56682
3480,5483.332065
3481,5483.332065
3482,5483.332065
3483,5483.332065
3484,5483.332065
3485,5483.332065
3486,5483.332065
3487,5483.332065
3488,5483.332065
3489,5483.332065
3490,5483.332065
3491,5483.332065
3492,5483.332065
3493,5483.332065
3494,5483.332065
3495,5483.332065
3496,5483.332065
3497,5483.332065
3498,5483.332065
3499,5483.332065
3500,5483.332065
3501,5483.332065
3502,5483.332065
3503,5483.332065
3504,5479.270069
3505,5479.270069
3506,5479.270069
3507,5479.270069
3508,5479.270069
3509,5479.270069
3510,5479.270069
3511,5479.270069
3512,5479.270069
3513,5479.270069
3514,5479.270069
3515,5479.270069
3516,5479.270069
3517,5479.270069
3518,5479.270069
3519,5479.270069
3520,5479.270069
3521,5479.270069
3522,5479.270069
3523,5479.270069
3524,5479.270069
3525,5479.270069
3526,5479.270069
3527,5479.270069
3528,5500.962834
3529,5500.962834
3530,5500.962834
3531,5500.962834
3532,5500.962834
3533,5500.962834
3534,5500.962834
3535,5500.962834
3536,5500.962834
3537,5500.962834
3538,5500.962834
3539,5500.962834
3540,5500.962834
3541,5500.962834
3542,5500.962834
3543,5500.962834
3544,5500.962834
3545,5500.962834
3546,5500.962834
3547,5500.962834
3548,5500.962834
3549,5500.962834
3550,5500.962834
3551,5500.962834
3552,5506.868586
3553,5506.868586
3554,5506.868586
3555,5506.868586
3556,5506.868586
3557,5506.868586
3558,5506.868586
3559,5506.868586
3560,5506.868586
3561,5506.868586
3562,5506.868586
3563,5506.868586
3564,5506.868586
3565,5506.868586
3566,5506.868586
3567,5506.868586
3568,5506.868586
3569,5506.868586
3570,5506.868586
3571,5506.868586
3572,5506.868586
3573,5506.868586
3574,5506.868586
3575,5506.868586
3576,5511.672244
3577,5511.672244
3578,5511.672244
3579,5511.672244
3580,5511.672244
3581,5511.672244
3582,5511.672244
3583,5511.672244
3584,5511.672244
3585,5511.672244
3586,5511.672244
3587,5511.672244
3588,5511.672244
3589,5511.672244
3590,5511.672244
3591,5511.672244
3592,5511.672244
3593,5511.672244
3594,5511.672244
3595,5511.672244
3596,5511.672244
3597,5511.672244
3598,5511.672244
3599,5511.672244
3600,5498.609371
3601,5498.609371
3602,5498.609371
3603,5498.609371
3604,5498.609371
3605,5498.609371
3606,5498.609371
3607,5498.609371
3608,5498.609371
3609,5498.609371
3610,5498.609371
3611,5498.609371
3612,5498.609371
3613,5498.609371
3614,5498.609371
3615,5498.609371
3616,5498.609371
3617,5498.609371
3618,5498.609371
3619,5498.609371
3620,5498.609371
3621,5498.609371
3622,5498.609371
3623,5498.609371
3624,5432.535306
3625,5432.535306
3626,5432.535306
3627,5432.535306
3628,5432.535306
3629,5432.535306
3630,5432.535306
3631,5432.535306
3632,5432.535306
3633,5432.535306
3634,5432.535306
3635,5432.535306
3636,5432.535306
3637,5432.535306
3638,5432.535306
3639,5432.535306
3640,5432.535306
3641,5432.535306
3642,5432.535306
3643,5432.535306
3644,5432.535306
3645,5432.535306
3646,5432.535306
3647,5432.535306
3648,5358.283029
3649,5358.283029
3650,5358.283029
3651,5358.283029
3652,5358.283029
3653,5358.283029
3654,5358.283029
3655,5358.283029
3656,5358.283029
3657,5358.283029
3658,5358.283029
3659,5358.283029
3660,5358.283029
3661,5358.283029
3662,5358.283029
3663,5358.283029
3664,5358.283029
3665,5358.283029
3666,5358.283029
3667,5358.283029
3668,5358.283029
3669,5358.283029
3670,5358.283029
3671,5358.283029
3672,5306.054211
3673,5306.054211
3674,5306.054211
3675,5306.054211
3676,5306.054211
3677,5306.054211
3678,5306.054211
3679,5306.054211
3680,5306.054211
3681,5306.054211
3682,5306.054211
3683,5306.054211
3684,5306.054211
3685,5306.054211
3686,5306.054211
3687,5306.054211
3688,5306.054211
3689,5306.054211
3690,5306.054211
3691,5306.054211
3692,5306.054211
3693,5306.054211
3694,5306.054211
3695,5306.054211
3696,5248.817854
3697,5248.817854
3698,5248.817854
3699,5248.817854
3700,5248.817854
3701,5248.817854
3702,5248.817854
3703,5248.817854
3704,5248.817854
3705,5248.817854
3706,5248.817854
3707,5248.817854
3708,5248.817854
3709,5248.817854
3710,5248.817854
3711,5248.817854
3712,5248.817854
3713,5248.817854
3714,5248.817854
3715,5248.817854
3716,5248.817854
3717,5248.817854
3718,5248.817854
3719,5248.817854
3720,5248.167564
3721,5248.167564
3722,5248.167564
3723,5248.167564
3724,5248.167564
3725,5248.167564
3726,5248.167564
3727,5248.167564
3728,5248.167564
3729,5248.167564
3730,5248.167564
3731,5248.167564
3732,5248.167564
3733,5248.167564
3734,5248.167564
3735,5248.167564
3736,5248.167564
3737,5248.167564
3738,5248.167564
3739,5248.167564
3740,5248.167564
3741,5248.167564
3742,5248.167564
3743,5248.167564
3744,5241.133235
3745,5241.133235
3746,5241.133235
3747,5241.133235
3748,5241.133235
3749,5241.133235
3750,5241.133235
3751,5241.133235
3752,5241.133235
3753,5241.133235
3754,5241.133235
3755,5241.133235
3756,5241.133235
3757,5241.133235
3758,5241.133235
3759,5241.133235
3760,5241.133235
3761,5241.133235
3762,5241.133235
3763,5241.133235
3764,5241.133235
3765,5241.133235
3766,5241.133235
3767,5241.133235
3768,5225.896574
3769,5225.896574
3770,5225.896574
3771,5225.896574
3772,5225.896574
3773,5225.896574
3774,5225.896574
3775,5225.896574
3776,5225.896574
3777,5225.896574
3778,5225.896574
3779,5225.896574
3780,5225.896574
3781,5225.896574
3782,5225.896574
3783,5225.896574
3784,5225.896574
3785,5225.896574
3786,5225.896574
3787,5225.896574
3788,5225.896574
3789,5225.896574
3790,5225.896574
3791,5225.896574
3792,5253.141496
3793,5253.141496
3794,5253.141496
3795,5253.141496
3796,5253.141496
3797,5253.141496
3798,5253.141496
3799,5253.141496
3800,5253.141496
3801,5253.141496
3802,5253.141496
3803,5253.141496
3804,5253.141496
3805,5253.141496
3806,5253.141496
3807,5253.141496
3808,5253.141496
3809,5253.141496
3810,5253.141496
3811,5253.141496
3812,5253.141496
3813,5253.141496
3814,5253.141496
3815,5253.141496
3816,5241.131901
3817,5241.131901
3818,5241.131901
3819,5241.131901
3820,5241.131901
3821,5241.131901
3822,5241.131901
3823,5241.131901
3824,5241.131901
3825,5241.131901
3826,5241.131901
3827,5241.131901
3828,5241.131901
3829,5241.131901
3830,5241.131901
3831,5241.131901
3832,5241.131901
3833,5241.131901
3834,5241.131901
3835,5241.131901
3836,5241.131901
3837,5241.131901
3838,5241.131901
3839,5241.131901
3840,5230.204429
3841,5230.204429
3842,5230.204429
3843,5230.204429
3844,5230.204429
3845,5230.204429
3846,5230.204429
3847,5230.204429
3848,5230.204429
3849,5230.204429
3850,5230.204429
3851,5230.204429
3852,5230.204429
3853,5230.204429
3854,5230.204429
3855,5230.204429
3856,5230.204429
3857,5230.204429
3858,5230.204429
3859,5230.204429
3860,5230.204429
3861,5230.204429
3862,5230.204429
3863,5230.204429
3864,5208.686264
3865,5208.686264
3866,5208.686264
3867,5208.686264
3868,5208.686264
3869,5208.686264
3870,5208.686264
3871,5208.686264
3872,5208.686264
3873,5208.686264
3874,5208.686264
3875,5208.686264
3876,5208.686264
3877,5208.686264
3878,5208.686264
3879,5208.686264
3880,5208.686264
3881,5208.686264
3882,5208.686264
3883,5208.686264
3884,5208.686264
3885,5208.686264
3886,5208.686264
3887,5208.686264
3888,5189.814284
3889,5189.814284
3890,5189.814284
3891,5189.814284
3892,5189.814284
3893,5189.814284
3894,5189.814284
3895,5189.814284
3896,5189.814284
3897,5189.814284
3898,5189.814284
3899,5189.814284
3900,5189.814284
3901,5189.814284
3902,5189.814284
3903,5189.814284
3904,5189.814284
3905,5189.814284
3906,5189.814284
3907,5189.814284
3908,5189.814284
3909,5189.814284
3910,5189.814284
3911,5189.814284
3912,5215.043703
3913,5215.043703
3914,5215.043703
3915,5215.043703
3916,5215.043703
3917,5215.043703
3918,5215.043703
3919,5215.043703
3920,5215.043703
3921,5215.043703
3922,5215.043703
3923,5215.043703
3924,5215.043703
3925,5215.043703
3926,5215.043703
3927,5215.043703
3928,5215.043703
3929,5215.043703
3930,5215.043703
3931,5215.043703
3932,5215.043703
3933,5215.043703
3934,5215.043703
3935,5215.043703
3936,5188.705006
3937,5188.705006
3938,5188.705006
3939,5188.705006
3940,5188.705006
3941,5188.705006
3942,5188.705006
3943,5188.705006
3944,5188.705006
3945,5188.705006
3946,5188.705006
3947,5188.705006
3948,5188.705006
3949,5188.705006
3950,5188.705006
3951,5188.705006
3952,5188.705006
3953,5188.705006
3954,5188.705006
3955,5188.705006
3956,5188.705006
3957,5188.705006
3958,5188.705006
3959,5188.705006
3960,5142.893828
3961,5142.893828
3962,5142.893828
3963,5142.893828
3964,5142.893828
3965,5142.893828
3966,5142.893828
3967,5142.893828
3968,5142.893828
3969,5142.893828
3970,5142.893828
3971,5142.893828
3972,5142.893828
3973,5142.893828
3974,5142.893828
3975,5142.893828
3976,5142.893828
3977,5142.893828
3978,5142.893828
3979,5142.893828
3980,5142.893828
3981,5142.893828
3982,5142.893828
3983,5142.893828
3984,5125.514169
3985,5125.514169
3986,5125.514169
3987,5125.514169
3988,5125.514169
3989,5125.514169
3990,5125.514169
3991,5125.514169
3992,5125.514169
3993,5125.514169
3994,5125.514169
3995,5125.514169
3996,5125.514169
3997,5125.514169
3998,5125.514169
3999,5125.514169
4000,5125.514169
4001,5125.514169
4002,5125.514169
4003,5125.514169
4004,5125.514169
4005,5125.514169
4006,5125.514169
4007,5125.514169
4008,5071.50254
4009,5071.50254
4010,5071.50254
4011,5071.50254
4012,5071.50254
4013,5071.50254
4014,5071.50254
4015,5071.50254
4016,5071.50254
4017,5071.50254
4018,5071.50254
4019,5071.50254
4020,5071.50254
4021,5071.50254
4022,5071.50254
4023,5071.50254
4024,5071.50254
4025,5071.50254
4026,5071.50254
4027,5071.50254
4028,5071.50254
4029,5071.50254
4030,5071.50254
4031,5071.50254
4032,5033.545787
4033,5033.545787
4034,5033.545787
4035,5033.545787
4036,5033.545787
4037,5033.545787
4038,5033.545787
4039,5033.545787
4040,5033.545787
4041,5033.545787
4042,5033.545787
4043,5033.545787
4044,5033.545787
4045,5033.545787
4046,5033.545787
4047,5033.545787
4048,5033.545787
4049,5033.545787
4050,5033.545787
4051,5033.545787
4052,5033.545787
4053,5033.545787
4054,5033.545787
4055,5033.545787
4056,5013.384409
4057,5013.384409
4058,5013.384409
4059,5013.384409
4060,5013.384409
4061,5013.384409
4062,5013.384409
4063,5013.384409
4064,5013.384409
4065,5013.384409
4066,5013.384409
4067,5013.384409
4068,5013.384409
4069,5013.384409
4070,5013.384409
4071,5013.384409
4072,5013.384409
4073,5013.384409
4074,5013.384409
4075,5013.384409
4076,5013.384409
4077,5013.384409
4078,5013.384409
4079,5013.384409
4080,4940.596148
4081,4940.596148
4082,4940.596148
4083,4940.596148
4084,4940.596148
4085,4940.596148
4086,4940.596148
4087,4940.596148
4088,4940.596148
4089,4940.596148
4090,4940.596148
4091,4940.596148
4092,4940.596148
4093,4940.596148
4094,4940.596148
4095,4940.596148
4096,4940.596148
4097,4940.596148
4098,4940.596148
4099,4940.596148
4100,4940.596148
4101,4940.596148
4102,4940.596148
4103,4940.596148
4104,4859.679299
4105,4859.679299
4106,4859.679299
4107,4859.679299
4108,4859.679299
4109,4859.679299
4110,4859.679299
4111,4859.679299
4112,4859.679299
4113,4859.679299
4114,4859.679299
4115,4859.679299
4116,4859.679299
4117,4859.679299
4118,4859.679299
4119,4859.679299
4120,4859.679299
4121,4859.679299
4122,4859.679299
4123,4859.679299
4124,4859.679299
4125,4859.679299
4126,4859.679299
4127,4859.679299
4128,4800.756392
4129,4800.756392
4130,4800.756392
4131,4800.756392
4132,4800.756392
4133,4800.756392
4134,4800.756392
4135,4800.756392
4136,4800.756392
4137,4800.756392
4138,4800.756392
4139,4800.756392
4140,4800.756392
4141,4800.756392
4142,4800.756392
4143,4800.756392
4144,4800.756392
4145,4800.756392
4146,4800.756392
4147,4800.756392
4148,4800.756392
4149,4800.756392
4150,4800.756392
4151,4800.756392
4152,4710.09363
4153,4710.09363
4154,4710.09363
4155,4710.09363
4156,4710.09363
4157,4710.09363
4158,4710.09363
4159,4710.09363
4160,4710.09363
4161,4710.09363
4162,4710.09363
4163,4710.09363
4164,4710.09363
4165,4710.09363
4166,4710.09363
4167,4710.09363
4168,4710.09363
4169,4710.09363
4170,4710.09363
4171,4710.09363
4172,4710.09363
4173,4710.09363
4174,4710.09363
4175,4710.09363
4176,4614.08865
4177,4614.08865
4178,4614.08865
4179,4614.08865
4180,4614.08865
4181,4614.08865
4182,4614.08865
4183,4614.08865
4184,4614.08865
4185,4614.08865
4186,4614.08865
4187,4614.08865
4188,4614.08865
4189,4614.08865
4190,4614.08865
4191,4614.08865
4192,4614.08865
4193,4614.08865
4194,4614.08865
4195,4614.08865
4196,4614.08865
4197,4614.08865
4198,4614.08865
4199,4614.08865
4200,4505.056302
4201,4505.056302
4202,4505.056302
4203,4505.056302
4204,4505.056302
4205,4505.056302
4206,4505.056302
4207,4505.056302
4208,4505.056302
4209,4505.056302
4210,4505.056302
4211,4505.056302
4212,4505.056302
4213,4505.056302
4214,4505.056302
4215,4505.056302
4216,4505.056302
4217,4505.056302
4218,4505.056302
4219,4505.056302
4220,4505.056302
4221,4505.056302
4222,4505.056302
4223,4505.056302
4224,4452.885393
4225,4452.885393
4226,4452.885393
4227,4452.885393
4228,4452.885393
4229,4452.885393
4230,4452.885393
4231,4452.885393
4232,4452.885393
4233,4452.885393
4234,4452.885393
4235,4452.885393
4236,4452.885393
4237,4452.885393
4238,4452.885393
4239,4452.885393
4240,4452.885393
4241,4452.885393
4242,4452.885393
4243,4452.885393
4244,4452.885393
4245,4452.885393
4246,4452.885393
4247,4452.885393
4248,4388.688725
4249,4388.688725
4250,4388.688725
4251,4388.688725
4252,4388.688725
4253,4388.688725
4254,4388.688725
4255,4388.688725
4256,4388.688725
4257,4388.688725
4258,4388.688725
4259,4388.688725
4260,4388.688725
4261,4388.688725
4262,4388.688725
4263,4388.688725
4264,4388.688725
4265,4388.688725
4266,4388.688725
4267,4388.688725
4268,4388.688725
4269,4388.688725
4270,4388.688725
4271,4388.688725
4272,4319.893828
4273,4319.893828
4274,4319.893828
4275,4319.893828
4276,4319.893828
4277,4319.893828
4278,4319.893828
4279,4319.893828
4280,4319.893828
4281,4319.893828
4282,4319.893828
4283,4319.893828
4284,4319.893828
4285,4319.893828
4286,4319.893828
4287,4319.893828
4288,4319.893828
4289,4319.893828
4290,4319.893828
4291,4319.893828
4292,4319.893828
4293,4319.893828
4294,4319.893828
4295,4319.893828
4296,4280.97
4297,4280.97
4298,4280.97
4299,4280.97
4300,4280.97
4301,4280.97
4302,4280.97
4303,4280.97
4304,4280.97
4305,4280.97
4306,4280.97
4307,4280.97
4308,4280.97
4309,4280.97
4310,4280.97
4311,4280.97
4312,4280.97
4313,4280.97
4314,4280.97
4315,4280.97
4316,4280.97
4317,4280.97
4318,4280.97
4319,4280.97
4320,4254.376034
4321,4254.376034
4322,4254.376034
4323,4254.376034
4324,4254.376034
4325,4254.376034
4326,4254.376034
4327,4254.376034
4328,4254.376034
4329,4254.376034
4330,4254.376034
4331,4254.376034
4332,4254.376034
4333,4254.376034
4334,4254.376034
4335,4254.376034
4336,4254.376034
4337,4254.376034
4338,4254.376034
4339,4254.376034
4340,4254.376034
4341,4254.376034
4342,4254.376034
4343,4254.376034
4344,4202.918876
4345,4202.918876
4346,4202.918876
4347,4202.918876
4348,4202.918876
4349,4202.918876
4350,4202.918876
4351,4202.918876
4352,4202.918876
4353,4202.918876
4354,4202.918876
4355,4202.918876
4356,4202.918876
4357,4202.918876
4358,4202.918876
4359,4202.918876
4360,4202.918876
4361,4202.918876
4362,4202.918876
4363,4202.918876
4364,4202.918876
4365,4202.918876
4366,4202.918876
4367,4202.918876
4368,4139.013863
4369,4139.013863
4370,4139.013863
4371,4139.013863
4372,4139.013863
4373,4139.013863
4374,4139.013863
4375,4139.013863
4376,4139.013863
4377,4139.013863
4378,4139.013863
4379,4139.013863
4380,4139.013863
4381,4139.013863
4382,4139.013863
4383,4139.013863
4384,4139.013863
4385,4139.013863
4386,4139.013863
4387,4139.013863
4388,4139.013863
4389,4139.013863
4390,4139.013863
4391,4139.013863
4392,4111.905135
4393,4111.905135
4394,4111.905135
4395,4111.905135
4396,4111.905135
4397,4111.905135
4398,4111.905135
4399,4111.905135
4400,4111.905135
4401,4111.905135
4402,4111.905135
4403,4111.905135
4404,4111.905135
4405,4111.905135
4406,4111.905135
4407,4111.905135
4408,4111.905135
4409,4111.905135
4410,4111.905135
4411,4111.905135
4412,4111.905135
4413,4111.905135
4414,4111.905135
4415,4111.905135
4416,4085.767991
4417,4085.767991
4418,4085.767991
4419,4085.767991
4420,4085.767991
4421,4085.767991
4422,4085.767991
4423,4085.767991
4424,4085.767991
4425,4085.767991
4426,4085.767991
4427,4085.767991
4428,4085.767991
4429,4085.767991
4430,4085.767991
4431,4085.767991
4432,4085.767991
4433,4085.767991
4434,4085.767991
4435,4085.767991
4436,4085.767991
4437,4085.767991
4438,4085.767991
4439,4085.767991
4440,4035.251996
4441,4035.251996
4442,4035.251996
4443,4035.251996
4444,4035.251996
4445,4035.251996
4446,4035.251996
4447,4035.251996
4448,4035.251996
4449,4035.251996
4450,4035.251996
4451,4035.251996
4452,4035.251996
4453,4035.251996
4454,4035.251996
4455,4035.251996
4456,4035.251996
4457,4035.251996
4458,4035.251996
4459,4035.251996
4460,4035.251996
4461,4035.251996
4462,4035.251996
4463,4035.251996
4464,3986.189301
4465,3986.189301
4466,3986.189301
4467,3986.189301
4468,3986.189301
4469,3986.189301
4470,3986.189301
4471,3986.189301
4472,3986.189301
4473,3986.189301
4474,3986.189301
4475,3986.189301
4476,3986.189301
4477,3986.189301
4478,3986.189301
4479,3986.189301
4480,3986.189301
4481,3986.189301
4482,3986.189301
4483,3986.189301
4484,3986.189301
4485,3986.189301
4486,3986.189301
4487,3986.189301
4488,3938.062104
4489,3938.062104
4490,3938.062104
4491,3938.062104
4492,3938.062104
4493,3938.062104
4494,3938.062104
4495,3938.062104
4496,3938.062104
4497,3938.062104
4498,3938.062104
4499,3938.062104
4500,3938.062104
4501,3938.062104
4502,3938.062104
4503,3938.062104
4504,3938.062104
4505,3938.062104
4506,3938.062104
4507,3938.062104
4508,3938.062104
4509,3938.062104
4510,3938.062104
4511,3938.062104
4512,3858.071257
4513,3858.071257
4514,3858.071257
4515,3858.071257
4516,3858.071257
4517,3858.071257
4518,3858.071257
4519,3858.071257
4520,3858.071257
4521,3858.071257
4522,3858.071257
4523,3858.071257
4524,3858.071257
4525,3858.071257
4526,3858.071257
4527,3858.071257
4528,3858.071257
4529,3858.071257
4530,3858.071257
4531,3858.071257
4532,3858.071257
4533,3858.071257
4534,3858.071257
4535,3858.071257
4536,3812.672981
4537,3812.672981
4538,3812.672981
4539,3812.672981
4540,3812.672981
4541,3812.672981
4542,3812.672981
4543,3812.672981
4544,3812.672981
4545,3812.672981
4546,3812.672981
4547,3812.672981
4548,3812.672981
4549,3812.672981
4550,3812.672981
4551,3812.672981
4552,3812.672981
4553,3812.672981
4554,3812.672981
4555,3812.672981
4556,3812.672981
4557,3812.672981
4558,3812.672981
4559,3812.672981
4560,3788.535633
4561,3788.535633
4562,3788.535633
4563,3788.535633
4564,3788.535633
4565,3788.535633
4566,3788.535633
4567,3788.535633
4568,3788.535633
4569,3788.535633
4570,3788.535633
4571,3788.535633
4572,3788.535633
4573,3788.535633
4574,3788.535633
4575,3788.535633
4576,3788.535633
4577,3788.535633
4578,3788.535633
4579,3788.535633
4580,3788.535633
4581,3788.535633
4582,3788.535633
4583,3788.535633
4584,3758.508747
4585,3758.508747
4586,3758.508747
4587,3758.508747
4588,3758.508747
4589,3758.508747
4590,3758.508747
4591,3758.508747
4592,3758.508747
4593,3758.508747
4594,3758.508747
4595,3758.508747
4596,3758.508747
4597,3758.508747
4598,3758.508747
4599,3758.508747
4600,3758.508747
4601,3758.508747
4602,3758.508747
4603,3758.508747
4604,3758.508747
4605,3758.508747
4606,3758.508747
4607,3758.508747
4608,3712.780002
4609,3712.780002
4610,3712.780002
4611,3712.780002
4612,3712.780002
4613,3712.780002
4614,3712.780002
4615,3712.780002
4616,3712.780002
4617,3712.780002
4618,3712.780002
4619,3712.780002
4620,3712.780002
4621,3712.780002
4622,3712.780002
4623,3712.780002
4624,3712.780002
4625,3712.780002
4626,3712.780002
4627,3712.780002
4628,3712.780002
4629,3712.780002
4630,3712.780002
4631,3712.780002
4632,3646.706232
4633,3646.706232
4634,3646.706232
4635,3646.706232
4636,3646.706232
4637,3646.706232
4638,3646.706232
4639,3646.706232
4640,3646.706232
4641,3646.706232
4642,3646.706232
4643,3646.706232
4644,3646.706232
4645,3646.706232
4646,3646.706232
4647,3646.706232
4648,3646.706232
4649,3646.706232
4650,3646.706232
4651,3646.706232
4652,3646.706232
4653,3646.706232
4654,3646.706232
4655,3646.706232
4656,3629.694356
4657,3629.694356
4658,3629.694356
4659,3629.694356
4660,3629.694356
4661,3629.694356
4662,3629.694356
4663,3629.694356
4664,3629.694356
4665,3629.694356
4666,3629.694356
4667,3629.694356
4668,3629.694356
4669,3629.694356
4670,3629.694356
4671,3629.694356
4672,3629.694356
4673,3629.694356
4674,3629.694356
4675,3629.694356
4676,3629.694356
4677,3629.694356
4678,3629.694356
4679,3629.694356
4680,3578.930517
4681,3578.930517
4682,3578.930517
4683,3578.930517
4684,3578.930517
4685,3578.930517
4686,3578.930517
4687,3578.930517
4688,3578.930517
4689,3578.930517
4690,3578.930517
4691,3578.930517
4692,3578.930517
4693,3578.930517
4694,3578.930517
4695,3578.930517
4696,3578.930517
4697,3578.930517
4698,3578.930517
4699,3578.930517
4700,3578.930517
4701,3578.930517
4702,3578.930517
4703,3578.930517
4704,3531.801475
4705,3531.801475
4706,3531.801475
4707,3531.801475
4708,3531.801475
4709,3531.801475
4710,3531.801475
4711,3531.801475
4712,3531.801475
4713,3531.801475
4714,3531.801475
4715,3531.801475
4716,3531.801475
4717,3531.801475
4718,3531.801475
4719,3531.801475
4720,3531.801475
4721,3531.801475
4722,3531.801475
4723,3531.801475
4724,3531.801475
4725,3531.801475
4726,3531.801475
4727,3531.801475
4728,3519.192661
4729,3519.192661
4730,3519.192661
4731,3519.192661
4732,3519.192661
4733,3519.192661
4734,3519.192661
4735,3519.192661
4736,3519.192661
4737,3519.192661
4738,3519.192661
4739,3519.192661
4740,3519.192661
4741,3519.192661
4742,3519.192661
4743,3519.192661
4744,3519.192661
4745,3519.192661
4746,3519.192661
4747,3519.192661
4748,3519.192661
4749,3519.192661
4750,3519.192661
4751,3519.192661
4752,3512.109486
4753,3512.109486
4754,3512.109486
4755,3512.109486
4756,3512.109486
4757,3512.109486
4758,3512.109486
4759,3512.109486
4760,3512.109486
4761,3512.109486
4762,3512.109486
4763,3512.109486
4764,3512.109486
4765,3512.109486
4766,3512.109486
4767,3512.109486
4768,3512.109486
4769,3512.109486
4770,3512.109486
4771,3512.109486
4772,3512.109486
4773,3512.109486
4774,3512.109486
4775,3512.109486
4776,3508.505459
